450	26.488831	94.81725
449	25.668337	94.104803
448	25.887018	94.785302
447	25.907146	93.730646
446	23.686222	92.963402
445	23.312142	92.856249
444	22.495978	92.98554
443	23.938777	92.489633
442	22.888588	92.743993
441	22.529305	92.897864
440	23.519228	93.18611
439	24.24691	92.682764
438	22.962204	92.927113
437	23.476116	93.315514
436	23.73106	92.717239
435	25.519187	91.263817
434	25.442509	92.193069
433	25.514102	90.220906
432	25.366349	91.458184
431	25.471051	89.934968
430	25.186065	90.636668
429	25.896343	91.883897
428	25.892858	90.605225
427	25.574747	91.878045
426	25.362663	92.361874
425	25.512021	90.605738
424	25.101531	94.361575
423	24.65673	93.985994
422	24.386745	94.14779
421	24.994212	93.499665
420	25.275316	94.027449
419	24.249217	93.188195
418	24.802636	93.597273
417	25.148442	93.970273
416	24.857356	94.509812
415	24.497562	93.986556
414	24.802553	93.122957
413	24.801229	93.942532
412	24.819219	93.952752
411	24.372512	93.705889
410	24.333294	93.980976
409	24.62825	93.763388
408	20.389617	78.127162
407	20.103024	77.147997
406	20.735641	78.598568
405	19.185294	72.973878
404	17.665748	75.90741
403	15.908418	73.822229
402	17.688642	74.005683
401	16.858359	74.57638
400	16.991684	73.295431
399	18.647411	72.87408
398	18.539059	73.872828
397	19.258705	76.774089
396	19.705965	72.76749
395	18.185336	76.041987
394	20.000851	73.782551
393	21.369956	74.240345
392	19.15928	77.310094
391	21.152756	79.087622
390	19.048914	72.826063
389	18.928051	72.820864
388	18.399534	76.584229
387	16.704548	74.241042
386	19.832961	75.892012
385	20.995263	75.56582
384	19.726732	77.146907
383	21.464166	80.197346
382	20.186013	80.005141
381	20.887749	74.769128
380	19.960682	79.300141
379	20.523737	76.188482
378	21.170885	79.656237
377	18.990137	75.753011
376	19.873848	75.315324
375	20.92939	77.75812
374	20.707555	77.003066
373	19.085455	74.735486
372	23.524934	77.80866
371	23.523703	80.831278
370	23.179144	75.78216
369	24.745414	78.833789
368	24.198731	82.667437
367	24.41239	81.879727
366	25.423	77.658
365	25.669231	76.697732
364	23.419851	76.282883
363	23.302	81.369
362	22.090651	79.549562
361	23.200025	77.0835
360	24.560839	80.82538
359	23.839356	78.736203
358	24.542523	81.293784
357	23.331511	75.043708
356	24.004353	76.729873
355	23.329807	77.782495
354	24.721485	80.186964
353	25.349674	78.800341
352	24.464025	74.871314
351	22.948	79.192
350	23.267003	77.413333
349	26.506116	78.003068
348	24.074862	75.068519
347	22.599552	80.372236
346	23.267003	77.413333
345	21.822091	75.608015
344	21.821731	76.348276
343	23.836112	80.402726
342	22.769854	74.593116
341	23.165176	79.953153
340	22.71777	75.86808
339	22.752	77.717
338	22.343883	77.094746
337	26.215483	78.182414
336	24.649611	77.314469
335	22.945797	81.076045
334	22.599089	75.302799
333	22.967	76.0569
332	25.671374	78.455253
331	23.835338	79.440623
330	22.058285	78.943913
329	24.911093	79.587595
328	23.267003	77.413333
327	21.313708	76.226423
326	23.267003	77.413333
325	26.565	78.786199
324	21.903044	77.899459
323	22.033081	74.896012
322	21.816554	80.184818
321	24.577289	77.731931
320	23.118265	81.69705
319	22.306597	74.357597
318	23.715901	76.008388
317	10.556262	72.631426
316	34.15224	77.576315
315	34.562844	76.12763
314	11.610184	76.082791
313	10.517007	76.211625
312	8.487549	76.951715
311	9.264692	76.786368
310	10.779123	76.655097
309	11.042122	76.080392
308	11.257818	75.811314
307	9.587186	76.520196
306	8.885561	76.595223
305	12.502738	74.987576
304	11.87542	75.373492
303	9.89724	76.890473
302	10.01792	76.350874
301	9.481441	76.340822
300	16.75724	77.138221
299	16.824875	75.715864
298	15.275051	76.389533
297	14.816338	74.132636
296	13.336181	74.750374
295	13.341262	77.102052
294	13.929444	75.567995
293	12.724698	77.274043
292	16.206909	77.354591
291	12.309962	76.652579
290	12.528493	76.901711
289	15.351525	76.154056
288	13.136377	78.129663
287	12.418577	75.740741
286	14.794666	75.400448
285	13.006396	76.099132
284	17.339502	76.835745
283	15.422503	75.625715
282	15.449972	74.997596
281	14.456278	75.918832
280	12.899623	74.854757
279	14.22733	76.40271
278	13.317994	75.771853
277	13.435251	77.731252
276	11.920629	76.940999
275	17.914451	77.518949
274	15.148386	76.924525
273	15.884168	74.5157
272	12.974002	77.613458
271	13.245359	77.71287
270	16.18604	75.703518
269	22.545743	85.805009
268	22.612544	84.501809
267	22.703758	85.935389
266	25.240771	87.643535
265	23.349547	85.335785
264	23.632239	85.51257
263	24.03762	84.076763
262	24.63887	87.843126
261	23.441592	84.686943
260	23.744952	84.497022
259	24.468151	85.594108
258	23.075508	85.278756
257	23.962073	86.802626
256	23.998095	85.370795
255	23.041529	84.544378
254	24.822822	87.212666
253	24.191671	86.292768
252	24.160914	83.80674
251	22.785176	86.210796
250	24.268486	87.24881
249	23.795972	86.4324
248	24.49231	86.698445
247	24.20642	84.871812
246	23.651353	86.132508
245	32.916844	75.121441
244	34.096743	74.819956
243	33.71595	74.835389
242	32.560278	75.119361
241	33.082041	74.822679
240	33.239143	75.239024
239	33.377156	74.313499
238	33.872838	74.899769
237	33.766685	74.096
236	34.526535	74.255935
235	33.645742	75.015491
234	33.323317	75.762029
233	32.38245	75.519907
232	32.731899	74.860376
231	34.212785	74.767354
230	33.144608	75.5451
229	34.009005	74.79655
228	34.207565	74.364916
227	32.731899	74.860376
226	33.736317	75.1527
225	31.468428	76.270662
224	30.90834	77.100069
223	30.560094	77.288662
222	31.104839	77.164031
221	31.708784	76.932011
220	32.572076	77.023358
219	31.962925	77.11065
218	31.540223	78.271191
217	32.101566	76.27297
216	31.688537	76.518477
215	32.55638	76.124046
214	31.339041	76.760802
213	30.141831	77.285103
212	28.992814	77.014624
211	29.537556	75.032195
210	28.897525	76.581389
209	28.191608	76.615004
208	29.381364	76.972813
207	30.695781	76.851941
206	28.140041	77.327513
205	28.104749	77.009717
204	28.271555	76.152304
203	29.96672	76.855927
202	29.685529	76.988846
201	29.800029	76.402581
200	29.318149	76.317042
199	28.607602	76.653113
198	29.149271	75.721496
197	28.477743	77.067818
196	29.5132	75.451099
195	28.392454	77.305904
194	28.596055	76.268462
193	28.793595	76.126222
192	30.357783	76.801408
191	20.600668	72.918439
190	22.310472	73.180837
189	21.110151	73.39032
188	22.73503	71.637806
187	21.205176	72.840493
186	23.590927	72.961742
185	22.312343	70.802617
184	21.641722	69.617416
183	23.852223	72.124946
182	22.777646	73.620836
181	20.948135	72.960489
180	21.869808	73.505877
179	22.816253	70.828662
178	23.607307	72.38103
177	23.126047	73.606126
176	23.018652	72.597713
175	22.750218	72.686947
174	21.52807	70.460302
173	22.468234	70.058929
172	20.910006	70.369973
171	23.234437	72.630095
170	22.216613	69.658304
169	20.759378	73.689081
168	22.844887	74.253865
167	22.30845	74.01469
166	22.171186	71.664537
165	21.770975	72.137916
164	21.703671	72.998866
163	24.17378	72.432843
162	23.46088	73.297378
161	22.561439	72.966156
160	21.602707	71.216398
159	23.018652	72.597713
158	15.398833	73.817249
157	15.497055	73.835885
156	28.628375	77.074996
155	28.613677	76.980268
154	28.580257	77.231182
153	28.515605	77.227032
152	28.659668	77.305725
151	28.728806	77.003437
150	28.701211	77.259072
149	28.852488	77.097797
148	28.632694	77.21966
147	28.635929	77.285827
146	28.655035	77.204231
145	20.71921	70.982176
144	20.421611	72.841387
143	20.275987	73.005037
142	23.122856	83.197943
141	23.213747	82.868596
140	18.388975	81.65901
139	21.097183	81.033453
138	21.256567	81.636232
137	21.897321	83.39117
136	19.722632	81.245184
135	22.067777	81.691837
134	21.110028	82.095419
133	23.260877	82.561812
132	22.356047	82.708309
131	19.590328	81.662934
130	20.270546	81.493695
129	22.00574	81.232362
128	22.877467	84.137455
127	22.036061	82.655988
126	22.7529	81.915747
125	20.632616	82.062131
124	21.199203	81.28874
123	20.706331	81.549551
122	18.890478	81.34993
121	22.056802	82.173115
120	18.796691	80.814381
119	21.715354	81.534667
118	19.205493	81.936078
117	23.606064	83.618051
116	21.657366	82.152977
115	20.730361	81.204391
114	30.743403	76.784951
113	26.804251	84.52049
112	25.701575	85.216466
111	26.115017	86.60383
110	26.223515	84.362237
109	26.59398	85.501772
108	26.513936	85.295915
107	25.132882	85.852413
106	25.784746	84.725077
105	25.860131	85.786682
104	25.877309	86.592778
103	24.954828	84.019125
102	25.781276	87.469923
101	25.603239	85.137014
100	24.886925	85.547289
99	25.196837	85.521303
98	26.122056	85.378965
97	25.378491	86.47109
96	26.34685	86.078809
95	25.909642	86.786103
94	25.173394	86.095184
93	26.100089	87.947266
92	25.505594	86.470021
91	25.542381	87.567895
90	25.03904	83.612642
89	25.223889	84.990956
88	24.926305	86.221381
87	26.460376	84.440043
86	24.803275	84.999696
85	26.650174	84.91139
84	26.154595	85.906851
83	25.56482	83.977773
82	25.554215	84.66652
81	25.241539	86.972568
80	25.42515	86.133686
79	24.885353	86.92351
78	24.752979	84.373981
77	25.244031	84.66281
76	26.133728	87.467539
75	25.853981	92.590248
74	26.750444	92.099699
73	27.487336	95.360486
72	27.166388	88.362121
71	26.634525	92.785212
70	26.984704	94.632756
69	26.445761	91.438469
68	26.347993	92.683763
67	26.252183	92.342872
66	26.955228	94.169876
65	27.23333	94.102813
64	26.406081	90.271891
63	24.868929	92.361655
62	25.850218	93.432895
61	26.18086	91.750854
60	26.246732	91.525279
59	26.765784	94.23485
58	26.008901	92.843095
57	24.686156	92.56466
56	26.51051	93.967793
55	26.18086	91.750854
54	25.177972	93.01104
53	27.478994	94.922159
52	26.024199	89.975438
51	27.472631	94.558951
50	26.438263	92.032086
49	26.515027	90.507169
48	27.020531	95.002074
47	24.827858	92.799976
46	26.484249	90.553041
45	26.732613	93.141229
44	26.318366	91.004467
43	26.663751	91.340842
42	26.18086	91.750854
41	28.168172	94.799224
40	27.264931	92.41982
39	27.987675	94.215289
38	28.640391	95.024643
37	26.987581	95.503805
36	27.590518	91.865426
35	28.530816	94.396174
34	27.146324	93.721185
33	27.163626	93.225443
32	27.66725	95.865178
31	27.540728	93.821851
30	27.665622	94.698885
29	28.134302	95.842634
28	26.887076	95.319207
27	27.927415	96.157577
26	27.980763	94.688015
25	27.903626	93.352815
24	27.694219	93.631634
23	27.791996	94.075326
22	28.064172	95.32691
21	27.358381	93.039927
20	28.799227	95.901938
19	27.138775	95.736574
18	28.213861	94.999551
17	27.884322	96.811604
16	16.711027	81.110934
15	18.107148	83.396484
14	17.721208	83.30335
13	18.294745	83.893632
12	15.5117	80.042784
11	14.457306	79.988965
10	15.822438	78.039648
9	16.18113	81.130274
8	14.467345	78.824125
7	16.292197	80.44587
6	16.965203	82.234676
5	13.210009	79.091718
4	14.684014	77.596599
3	11.665109	92.73954
2	12.917168	92.896467
1	9.180069	92.820551
